edge_id,weekday_traffic,hourly_weekday_traffic,weekend_traffic,hourly_weekend_traffic,geometry
140060153598211093,142,5,269,11,"LINESTRING (71.4926894049 51.151357169, 71.4928493051 51.1512951859)"
140060153598211251,142,5,269,11,"LINESTRING (71.4925896919 51.1513961055, 71.4926894049 51.1513572253)"
140060153598211601,142,5,269,11,"LINESTRING (71.4918961925 51.1516637021, 71.4925896919 51.1513960492)"
140060153598211715,1,0,1,0,"MULTILINESTRING ((71.4934935768 51.1510357014, 71.49343767975928 51.1510357014), (71.49343767975928 51.1510357014, 71.4934351863 51.1510357014, 71.4934398575 51.1510348562, 71.49343767975928 51.1510357014), (71.49343767975928 51.1510357014, 71.4926340687 51.1513475898))"
140060153598217466,142,5,269,11,"LINESTRING (71.491905535 51.1516732812, 71.4917555164 51.1517313195)"
140060153598218437,142,5,269,11,"MULTILINESTRING ((71.491169186 51.1519249299, 71.49122695440396 51.15192276657587), (71.49122695440396 51.15192276657587, 71.4912293731 51.151922676, 71.491225151 51.1519234648, 71.49122695440396 51.15192276657587), (71.49122695440396 51.15192276657587, 71.4917461739 51.1517217403))"
140060153598218720,1,0,1,0,"LINESTRING (71.491643766 51.151717796, 71.4926247262 51.1513380106)"
140060153598230825,1,0,1,0,"LINESTRING (71.4875125936 51.153362614, 71.4874137789 51.1533992387)"
140060153598234185,142,5,269,11,"LINESTRING (71.4902756318 51.1522761989, 71.4906933484 51.1521144825, 71.4907002654 51.1521138627, 71.4907541643 51.1521228782)"
140060153598235347,1,0,1,0,"LINESTRING (71.4885018184 51.1530036338, 71.4879637276 51.1532092969)"
140060153598235608,1,0,1,0,"MULTILINESTRING ((71.4879690276 51.1531692913, 71.48752986274467 51.153336135870326), (71.48752986274467 51.153336135870326, 71.4875270565 51.153337202, 71.4875309193 51.153334272, 71.48752986274467 51.153336135870326), (71.48752986274467 51.153336135870326, 71.4875165462 51.1533596276))"
140060153598241586,1,0,1,0,"LINESTRING (71.4884925658 51.152994055, 71.4900655158 51.1523939641)"
140060153598241729,1,0,1,0,"LINESTRING (71.4879598648 51.1531597125, 71.4884979557 51.1529546126)"
140060153598242399,1,0,1,0,"LINESTRING (71.490337885 51.1523032454, 71.4900746786 51.1524035431)"
140060153598242631,1,0,1,0,"LINESTRING (71.4884979557 51.1529546126, 71.4900098203 51.1523781869)"
140060153598243520,1,0,1,0,"MULTILINESTRING ((71.4903287222 51.1522936664, 71.49071988405613 51.15214487975884), (71.49071988405613 51.15214487975884, 71.490721286 51.1521443465, 71.4907188605 51.1521456989, 71.49071988405613 51.15214487975884), (71.49071988405613 51.15214487975884, 71.4907449117 51.1521248504))"
140060153598243644,142,5,269,11,"LINESTRING (71.4902850641 51.1522857215, 71.4902653011 51.1522936101, 71.4902652113 51.1522936664, 71.4900190729 51.1523877659)"
140060153598245294,142,5,269,11,"LINESTRING (71.4907466185 51.1521237798, 71.4909900619 51.1520093947)"
140060153602556228,1,0,1,0,"MULTILINESTRING ((71.4875090902 51.15335219, 71.48754656097462 51.15335480146574), (71.48754656097462 51.15335480146574, 71.4875495144 51.1533550073, 71.4875439448 51.1533557961, 71.48754656097462 51.15335480146574), (71.48754656097462 51.15335480146574, 71.4879544749 51.1531997181))"
140060153602556921,1,0,1,0,"LINESTRING (71.4879528579 51.1531832088, 71.4879555529 51.1531640511)"
140060153602557047,1,0,1,0,"LINESTRING (71.4879706446 51.1531841103, 71.4879679496 51.1532049583)"
140060153602557168,1,0,1,0,"LINESTRING (71.4911616401 51.151928029, 71.4911885896 51.1518942205, 71.4911920032 51.1518919102, 71.4913914292 51.151815841, 71.4913913394 51.151815841, 71.491643766 51.151717796)"
140060153606456121,19,0,2,0,"MULTILINESTRING ((71.4938859609 51.1615905566, 71.49398433534421 51.16155291320982), (71.49398433534421 51.16155291320982, 71.4939919621 51.1615499948, 71.4939889977 51.1615577128, 71.49398433534421 51.16155291320982), (71.49398433534421 51.16155291320982, 71.493941387 51.1615087007))"
140060153606456174,1,0,1,0,"MULTILINESTRING ((71.493898178 51.1615923593, 71.49400571460512 51.1616988124869), (71.49400571460512 51.1616988124869, 71.4940068741 51.1616999603, 71.49400373 51.1616981013, 71.49400571460512 51.1616988124869), (71.49400571460512 51.1616988124869, 71.49402080088407 51.16170421868276), (71.49402080088407 51.16170421868276, 71.4940225947 51.1617048615, 71.4940187319 51.1617041292, 71.49402080088407 51.16170421868276), (71.49402080088407 51.16170421868276, 71.49404343607792 51.16170519764614), (71.49404343607792 51.16170519764614, 71.494044783 51.1617052559, 71.4940422678 51.1617053686, 71.49404343607792 51.16170519764614), (71.49404343607792 51.16170519764614, 71.49406772720631 51.16170164313046), (71.49406772720631 51.16170164313046, 71.4940692172 51.1617014251, 71.4940664324 51.1617021574, 71.49406772720631 51.16170164313046), (71.49406772720631 51.16170164313046, 71.4942550787 51.1616272311))"
140060153606456210,1942,80,4186,174,"LINESTRING (71.4939442616 51.161501039, 71.4942119595 51.1613945642)"
140060153615992840,142,5,447,18,"LINESTRING (71.4775594399 51.1506488104, 71.4776025591 51.1506409215, 71.4776037269 51.1506408088, 71.4776549309 51.1506357374, 71.4776600513 51.1506361882, 71.478004106 51.1507370529)"
140060153615992872,810,33,1553,64,"LINESTRING (71.4780085077 51.1507444346, 71.4779824566 51.1507804979)"
140060153617327522,2512,104,8101,337,"MULTILINESTRING ((71.4821576464 51.1607077677, 71.4823768353 51.1606260793, 71.4823891422 51.1606280511, 71.48266281661313 51.160918203268565), (71.48266281661313 51.160918203268565, 71.482664925 51.1609204386, 71.4826587266 51.1609177344, 71.48266281661313 51.160918203268565), (71.48266281661313 51.160918203268565, 71.48274227 51.1609273116))"
140060153617327710,1830,76,2233,93,"LINESTRING (71.4821667194 51.1607174013, 71.4818163764 51.1608475391)"
140060153617327732,126,5,313,13,"MULTILINESTRING ((71.4827494565 51.1609339593, 71.48274264626258 51.16095424634958), (71.48274264626258 51.16095424634958, 71.48274227 51.1609553672, 71.48274227 51.1609531137, 71.48274264626258 51.16095424634958), (71.48274264626258 51.16095424634958, 71.4827512531 51.1609801552, 71.4827514328 51.1609805496, 71.482757721 51.1610087178, 71.4827569125 51.1610118163, 71.4827407428 51.1610332241, 71.4827396649 51.1610342945, 71.482714512 51.1610545756, 71.4827126256 51.1610557023, 71.4826506418 51.1610833071))"
140060153619985811,1,0,1,0,"LINESTRING (71.4884909488 51.152978109, 71.4884936437 51.1529589513)"
140060153619985874,1,0,1,0,"LINESTRING (71.4885060405 51.1529992952, 71.4884530399 51.153397661)"
140060153619985946,528,22,1542,64,"LINESTRING (71.4900663243 51.1524038248, 71.4900375782 51.1523953728)"
140060153619985969,670,27,1811,75,"LINESTRING (71.4896049496 51.1522573226, 71.4900181746 51.1523779052)"
140060153619986004,142,5,269,11,"LINESTRING (71.4902843454 51.1522760298, 71.4903103966 51.1522844819)"
140060153619986031,1,0,1,0,"LINESTRING (71.490863669 51.15247809, 71.4903291714 51.1523034145)"
140060153621520166,5,0,9,0,"LINESTRING (71.5146200658 51.1364577106, 71.5147826609 51.1362271715)"
140060153621521915,0,0,0,0,"LINESTRING (71.5146687545 51.1359903745, 71.5148295529 51.1360360317, 71.5148309004 51.136036539, 71.5148614431 51.1360495034, 71.5148629703 51.1360503489, 71.5149303439 51.1360965697)"
140060153621522304,2,0,3,0,"LINESTRING (71.5149194743 51.1360954424, 71.5151224935 51.1360255475)"
140060153621522658,1,0,1,0,"LINESTRING (71.5149999633 51.1358859828, 71.5146693833 51.1360004078)"
140060153621522747,0,0,0,0,"LINESTRING (71.5143857852 51.1359103334, 71.5146687545 51.1359903745)"
140060153621522749,2,0,3,0,"LINESTRING (71.5151189901 51.136033157, 71.5149878361 51.1358837845)"
140060153621524534,143,5,22,0,"LINESTRING (71.5138124804 51.1360783633, 71.5139445327 51.135892916, 71.5139450717 51.1358922395, 71.5140474796 51.1357873967)"
140060153621527709,1,0,1,0,"MULTILINESTRING ((71.5140469407 51.1357881294, 71.51410453507528 51.135703627497264), (71.51410453507528 51.135703627497264, 71.5141080261 51.1356985055, 71.5141126973 51.1357058333, 71.51410453507528 51.135703627497264), (71.51410453507528 51.135703627497264, 71.5136267088 51.1355744972))"
140060153621540871,7,0,8,0,"LINESTRING (71.5143809343 51.1359210431, 71.5143476966 51.1359182248, 71.5143455407 51.1359178302, 71.5142871502 51.1359031748, 71.5142858027 51.1359027238, 71.5142310055 51.1358813043, 71.5142306461 51.1358811916, 71.5141444079 51.1358439893, 71.514143779 51.1358437075, 71.5140494559 51.135794668)"
140060153621541644,1,0,1,0,"LINESTRING (71.5143777902 51.1359105588, 71.5148709653 51.13574033, 71.5148830925 51.1357425284, 71.5150034668 51.1358783732)"
140060153621542341,1,0,1,0,"LINESTRING (71.5144565724 51.1361409868, 71.5142598414 51.1360851836, 71.5142553498 51.1360777432, 71.5143739274 51.1359131517)"
140060153621543015,104,4,123,5,"LINESTRING (71.5142905638 51.1363749083, 71.5137237268 51.1362215912, 71.5137190556 51.1362142635, 71.5138124804 51.1360784196)"
140060153621543017,83,3,128,5,"LINESTRING (71.5145697602 51.1365281685, 71.5146200658 51.1364577106)"
140060153621544569,33,1,5,0,"LINESTRING (71.5142858925 51.1363675243, 71.5144520808 51.1361336027)"
140060153621544648,76,3,119,4,"LINESTRING (71.5142975706 51.1363646496, 71.5146317439 51.1364548359)"
140060153621544725,2,0,2,0,"LINESTRING (71.5147871524 51.1362345555, 71.5144565724 51.1361409868)"
140060153621577222,2,0,3,0,"LINESTRING (71.5147826609 51.1362271715, 71.5148554244 51.1361240204, 71.5148581194 51.1361218221, 71.514894052 51.1361043484, 71.5148952198 51.1361038974, 71.5149194743 51.1360954424)"
140060153621641791,70,2,140,5,"LINESTRING (71.5278632992 51.1483503314, 71.527443786 51.1485120609)"
140060153621641851,406,16,754,31,"LINESTRING (71.5272967318 51.1483505004, 71.5274467504 51.1485043408)"
140060153621642626,1041,43,1565,65,"LINESTRING (71.5278662637 51.1483426112, 71.52796418 51.1484429174)"
140060153624650119,4,0,1,0,"LINESTRING (71.4675599332 51.1455728898, 71.4667694157 51.1456168468)"
140060153624651291,4,0,1,0,"LINESTRING (71.4663304091 51.1456310484, 71.4667678886 51.1456056885)"
140060153627868386,59,2,104,4,"MULTILINESTRING ((71.5127418682 51.1360603822, 71.5112669012547 51.13566125422133), (71.5112669012547 51.13566125422133, 71.5112587497 51.1356590484, 71.5112704278 51.1356561173, 71.5112669012547 51.13566125422133), (71.5112669012547 51.13566125422133, 71.5112201221 51.1357293948))"
140060153627868427,38,1,74,3,"MULTILINESTRING ((71.5117131175 51.1360315224, 71.5113044365517 51.13576777438103), (71.5113044365517 51.13576777438103, 71.5113034858 51.1357671608, 71.5113053722 51.1357681191, 71.5113044365517 51.13576777438103), (71.5113044365517 51.13576777438103, 71.5112074559 51.135732044))"
140060153628666101,1233,51,3196,133,"LINESTRING (71.5038129736 51.1468279043, 71.5038893304 51.146907363)"
140060153628721928,1,0,1,0,"MULTILINESTRING ((71.4994992636 51.1531255668, 71.49956020307869 51.1531884003398), (71.49956020307869 51.1531884003398, 71.4995648406 51.153193182, 71.4995526235 51.1531912662, 71.49956020307869 51.1531884003398), (71.49956020307869 51.1531884003398, 71.499744863 51.1531185799, 71.4997570801 51.1531204957, 71.499893624 51.1532630509))"
140060153628722221,186,7,442,18,"LINESTRING (71.4988048659 51.1524003876, 71.4994992636 51.1531255668)"
140060153628724238,105,4,276,11,"MULTILINESTRING ((71.4965878238 51.1526296627, 71.4967674868 51.1528122254, 71.4967645224 51.1528198885, 71.49629150819028 51.153004005989935), (71.49629150819028 51.153004005989935, 71.4962839237 51.1530069582, 71.4962868882 51.1529992952, 71.49629150819028 51.153004005989935), (71.49629150819028 51.153004005989935, 71.4964692462 51.1531852372))"
140060153628724383,61,2,157,6,"MULTILINESTRING ((71.4963390803 51.1526365933, 71.49639294890183 51.15269533411323), (71.49639294890183 51.15269533411323, 71.4963974708 51.152700265, 71.4963852537 51.1526981801, 71.49639294890183 51.15269533411323), (71.49639294890183 51.15269533411323, 71.4965756965 51.1526277469))"
140060153628727293,1,0,1,0,"LINESTRING (71.4974631422 51.1520272005, 71.4974272096 51.1520401604)"
140060153628727295,1,0,1,0,"LINESTRING (71.4981360702 51.1517792714, 71.497463232 51.1520272005)"
140060153640527860,1,0,1,0,"LINESTRING (71.4877830764 51.1280876712, 71.4877237875 51.1281705447)"
140060153640527985,1,0,1,0,"LINESTRING (71.487618505 51.1282888788, 71.4877074382 51.1281659782)"
140060153640528138,1,0,1,0,"LINESTRING (71.4876347645 51.1282935017, 71.4875871538 51.1283588982)"
140060153640528653,1,0,1,0,"LINESTRING (71.4868030144 51.1281282623, 71.487582752 51.1283515129)"
140060153640669970,196,8,308,12,"LINESTRING (71.4770747988 51.1628917801, 71.4774323283 51.1633047073)"
140060153640669971,752,31,1413,58,"LINESTRING (71.4774166976 51.1633100027, 71.4770591682 51.1628970755)"
140060153640678770,1199,49,2661,110,"LINESTRING (71.476644416 51.1625938281, 71.4767531121 51.1628377557)"
140060153641444414,1382,57,2053,85,"LINESTRING (71.4877784949 51.1280802858, 71.4882725684 51.1282172808)"
140060153641444808,874,36,2185,91,"LINESTRING (71.4675507704 51.1455691703, 71.4675399906 51.1455500095, 71.4675395414 51.1455486006, 71.4674703712 51.1450273113)"
140060153641537962,1,0,1,0,"LINESTRING (71.5013356896 51.1440099066, 71.5016069808 51.1443401584)"
140060153641538080,21,0,306,12,"LINESTRING (71.501331737 51.1440174585, 71.5002357923 51.1443589816)"
140060153641540141,45,1,17,0,"MULTILINESTRING ((71.4449855396 51.1486794251, 71.44499043978595 51.14862358276299), (71.44499043978595 51.14862358276299, 71.4449909295 51.148618002, 71.4449994635 51.1486238625, 71.44499043978595 51.14862358276299), (71.44499043978595 51.14862358276299, 71.444690443 51.1486142828))"
140060153641540206,142,5,343,14,"LINESTRING (71.4449947922 51.1486741281, 71.4463521466 51.148709066)"
140060153642671641,276,11,770,32,"LINESTRING (71.4799443772 51.1532101421, 71.4797287815 51.1535110284)"
140060153642771759,56,2,6,0,"MULTILINESTRING ((71.4625749122 51.1332631479, 71.46269233895336 51.1332910595505), (71.46269233895336 51.1332910595505, 71.4626934898 51.1332913331, 71.4626910643 51.1332909948, 71.46269233895336 51.1332910595505), (71.46269233895336 51.1332910595505, 71.4630683568 51.1333101607, 71.4630706924 51.1333104989, 71.4634677477 51.1334023823))"
140060153642774807,1326,55,2925,121,"LINESTRING (71.4628100013 51.1329085775, 71.4625800326 51.1332704761)"
140060153642783988,65,2,194,8,"LINESTRING (71.4674467455 51.1354329583, 71.466605024 51.1351855037)"
140060153642784310,2020,84,3799,158,"LINESTRING (71.4674424335 51.1354255178, 71.4677550473 51.1350044496)"
140060153645361582,56,2,6,0,"LINESTRING (71.4634736766 51.1334076247, 71.4634736766 51.1337255511)"
140060153648360043,960,40,2611,108,"LINESTRING (71.4623301213 51.135328058, 71.4614416874 51.1349007884)"
140060153648360168,4878,203,10486,436,"LINESTRING (71.46445832 51.1359372204, 71.4644646082 51.1359293291)"
140060153648360274,3,0,4,0,"LINESTRING (71.4636218088 51.1356978291, 71.4636523515 51.1356555536)"
140060153648361621,1979,82,3859,160,"LINESTRING (71.4629461859 51.1355265849, 71.4629587623 51.1355079836)"
140060153648361776,2527,105,4872,203,"MULTILINESTRING ((71.4623279653 51.1353205611, 71.46235206583195 51.135297036985556), (71.46235206583195 51.135297036985556, 71.4623522198 51.1352968867, 71.462351591 51.1352977322, 71.46235206583195 51.135297036985556), (71.46235206583195 51.135297036985556, 71.46236132517515 51.135283480127924), (71.46236132517515 51.135283480127924, 71.4623623708 51.1352819492, 71.462361742 51.1352850494, 71.46236132517515 51.135283480127924), (71.46236132517515 51.135283480127924, 71.462359047 51.1352749032))"
140060153648363347,1657,69,4220,175,"LINESTRING (71.4614882202 51.1348600905, 71.4614549825 51.1348989846)"
140060153648364849,4376,182,8772,365,"LINESTRING (71.465505576 51.1362333718, 71.4644689201 51.1359368822)"
140060153648366293,4878,203,10486,436,"LINESTRING (71.4644906594 51.1359199721, 71.4644807779 51.1359340639)"
140060153649216528,40,1,4,0,"LINESTRING (71.50169552131237 51.18039538138166, 71.5027885349 51.1800069058, 71.5027893433 51.1800066242, 71.5036616075 51.1797644768)"
140060153649216686,1,0,1,0,"LINESTRING (71.49959367941493 51.178164460994, 71.4995318725 51.1780704793, 71.4995312436 51.1780684519, 71.4995249554 51.1779225944)"
140060153649216687,87,3,9,0,"MULTILINESTRING ((71.4995427421 51.1779223691, 71.49954898087572 51.178067080281586), (71.49954898087572 51.178067080281586, 71.4995490303 51.1780682267, 71.4995484015 51.1780661993, 71.49954898087572 51.178067080281586), (71.49954898087572 51.178067080281586, 71.49963261759152 51.17819425579846), (71.49963261759152 51.17819425579846, 71.4996328431 51.1781945987, 71.4996323041 51.1781939229, 71.49963261759152 51.17819425579846), (71.49963261759152 51.17819425579846, 71.5017074124 51.1803974925))"
140060153650297354,1809,75,5593,233,"LINESTRING (71.4634735868 51.1459053846, 71.4620362823 51.1458912959)"
140060153650297536,2795,116,4704,196,"LINESTRING (71.4634647833 51.1458997491, 71.4634755631 51.1454567978)"
140060153654384187,4919,204,10929,455,"LINESTRING (71.4625422135 51.138151433, 71.4631782207 51.1383317985)"
140060153655350678,1654,68,3116,129,"LINESTRING (71.4636336666 51.1356950671, 71.4644699981 51.1359346276)"
140060153655351208,1979,82,3859,160,"LINESTRING (71.4623392841 51.1353185319, 71.4629707997 51.1355051088)"
140060153655351949,990,41,2497,104,"LINESTRING (71.4620202923 51.1461471463, 71.4620274788 51.1458856604)"
140060153655463829,1670,69,3160,131,"LINESTRING (71.4636263004 51.1357052132, 71.4629633437 51.135515255)"
140060153657591329,7,0,12,0,"MULTILINESTRING ((71.507377309 51.1351027555, 71.50750271074371 51.13506060130721), (71.50750271074371 51.13506060130721, 71.5075030731 51.1350604795, 71.5075019952 51.1350609304, 71.50750271074371 51.13506060130721), (71.50750271074371 51.13506060130721, 71.5076600986 51.1349882155))"
